"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2018.05",15,1226,"M5e","Kotoshogiku","8-7",0,"yorikiri",11784,"M16e","Myogiryu","10-5",1
"2018.05",15,11784,"M16e","Myogiryu","10-5",1,"yorikiri",1226,"M5e","Kotoshogiku","8-7",0
"2018.05",15,11985,"M3e","Daieisho","5-10",1,"oshidashi",12292,"M3w","Yutakayama","2-13",0
"2018.05",15,12292,"M3w","Yutakayama","2-13",0,"oshidashi",11985,"M3e","Daieisho","5-10",1
"2018.05",15,5967,"M8e","Yoshikaze","8-7",1,"oshidashi",12094,"M2w","Abi","7-8",0
"2018.05",15,12094,"M2w","Abi","7-8",0,"oshidashi",5967,"M8e","Yoshikaze","8-7",1
"2018.05",15,6614,"M2e","Shohozan","8-7",1,"yoritaoshi",11728,"M6w","Takarafuji","7-8",0
"2018.05",15,11728,"M6w","Takarafuji","7-8",0,"yoritaoshi",6614,"M2e","Shohozan","8-7",1
"2018.05",15,6753,"M1w","Kaisei","6-9",1,"sukuinage",11934,"M4e","Chiyotairyu","6-9",0
"2018.05",15,11934,"M4e","Chiyotairyu","6-9",0,"sukuinage",6753,"M1w","Kaisei","6-9",1
"2018.05",15,5944,"M1e","Tamawashi","8-7",1,"oshidashi",12130,"M4w","Shodai","9-6",0
"2018.05",15,12130,"M4w","Shodai","9-6",0,"oshidashi",5944,"M1e","Tamawashi","8-7",1
"2018.05",15,11785,"M6e","Chiyoshoma","6-9",1,"uwatenage",12055,"K1w","Endo","3-10-2",0
"2018.05",15,12055,"K1w","Endo","3-10-2",0,"uwatenage",11785,"M6e","Chiyoshoma","6-9",1
"2018.05",15,12107,"S1w","Ichinojo","8-7",0,"oshidashi",12210,"K1e","Mitakeumi","9-6",1
"2018.05",15,12210,"K1e","Mitakeumi","9-6",1,"oshidashi",12107,"S1w","Ichinojo","8-7",0
"2018.05",15,6491,"M5w","Ikioi","8-7",0,"yorikiri",6599,"S1e","Tochinoshin","13-2",1
"2018.05",15,6599,"S1e","Tochinoshin","13-2",1,"yorikiri",6491,"M5w","Ikioi","8-7",0
"2018.05",15,1123,"Y1w","Hakuho","11-4",0,"yorikiri",1219,"Y1e","Kakuryu","14-1",1
"2018.05",15,1219,"Y1e","Kakuryu","14-1",1,"yorikiri",1123,"Y1w","Hakuho","11-4",0
"2018.07",1,8904,"J14e","Homarefuji","1-0 (3-12)",1,"hatakikomi",12320,"J14w","Churanoumi","0-1 (5-10)",0
"2018.07",1,12320,"J14w","Churanoumi","0-1 (5-10)",0,"hatakikomi",8904,"J14e","Homarefuji","1-0 (3-12)",1
"2018.07",1,9077,"J13e","Kizenryu","1-0 (6-9)",1,"oshidashi",12203,"J13w","Tobizaru","0-1 (9-6)",0
"2018.07",1,12203,"J13w","Tobizaru","0-1 (9-6)",0,"oshidashi",9077,"J13e","Kizenryu","1-0 (6-9)",1
"2018.07",1,12255,"J12w","Chiyonoumi","1-0 (8-7)",1,"oshidashi",12370,"J12e","Wakatakakage","0-1 (9-6)",0
"2018.07",1,12370,"J12e","Wakatakakage","0-1 (9-6)",0,"oshidashi",12255,"J12w","Chiyonoumi","1-0 (8-7)",1
"2018.07",1,11840,"J11e","Chiyonoo","0-1 (9-6)",0,"yorikiri",12406,"J11w","Mitoryu","1-0 (8-7)",1
"2018.07",1,12406,"J11w","Mitoryu","1-0 (8-7)",1,"yorikiri",11840,"J11e","Chiyonoo","0-1 (9-6)",0
"2018.07",1,6572,"J9w","Gagamaru","1-0 (7-8)",1,"oshidashi",11868,"J10w","Terutsuyoshi","0-1 (8-7)",0
"2018.07",1,11868,"J10w","Terutsuyoshi","0-1 (8-7)",0,"oshidashi",6572,"J9w","Gagamaru","1-0 (7-8)",1
"2018.07",1,11726,"J9e","Tokushoryu","0-1 (7-8)",0,"oshidashi",12425,"J8w","Yago","1-0 (10-5)",1
"2018.07",1,12425,"J8w","Yago","1-0 (10-5)",1,"oshidashi",11726,"J9e","Tokushoryu","0-1 (7-8)",0
"2018.07",1,11723,"J7w","Azumaryu","1-0 (5-10)",1,"uwatenage",12024,"J8e","Shimanoumi","0-1 (7-8)",0
"2018.07",1,12024,"J8e","Shimanoumi","0-1 (7-8)",0,"uwatenage",11723,"J7w","Azumaryu","1-0 (5-10)",1
"2018.07",1,7239,"J6w","Kyokushuho","1-0 (8-7)",1,"yorikiri",12113,"J7e","Tsurugisho","0-1 (7-8)",0
"2018.07",1,12113,"J7e","Tsurugisho","0-1 (7-8)",0,"yorikiri",7239,"J6w","Kyokushuho","1-0 (8-7)",1
"2018.07",1,6559,"J6e","Seiro","1-0 (6-9)",1,"yorikiri",12026,"J5w","Hidenoumi","0-1 (7-8)",0
"2018.07",1,12026,"J5w","Hidenoumi","0-1 (7-8)",0,"yorikiri",6559,"J6e","Seiro","1-0 (6-9)",1
"2018.07",1,89,"J4w","Aminishiki","1-0 (9-6)",1,"shitatedashinage",12040,"J5e","Daishoho","0-1 (8-7)",0
"2018.07",1,12040,"J5e","Daishoho","0-1 (8-7)",0,"shitatedashinage",89,"J4w","Aminishiki","1-0 (9-6)",1
"2018.07",1,11724,"J3w","Takanoiwa","0-1 (13-2)",0,"yorikiri",11855,"J4e","Takanosho","1-0 (13-2)",1
"2018.07",1,11855,"J4e","Takanosho","1-0 (13-2)",1,"yorikiri",11724,"J3w","Takanoiwa","0-1 (13-2)",0
"2018.07",1,9079,"J3e","Kotoyuki","1-0 (10-5)",1,"oshidashi",12077,"J2w","Takagenji","0-1 (6-9)",0
"2018.07",1,12077,"J2w","Takagenji","0-1 (6-9)",0,"oshidashi",9079,"J3e","Kotoyuki","1-0 (10-5)",1
"2018.07",1,8900,"J1w","Akiseyama","0-1 (6-9)",0,"yorikiri",12273,"J2e","Daiamami","1-0 (6-9)",1
"2018.07",1,12273,"J2e","Daiamami","1-0 (6-9)",1,"yorikiri",8900,"J1w","Akiseyama","0-1 (6-9)",0
"2018.07",1,1284,"J1e","Takekaze","1-0 (4-11)",1,"hatakikomi",11946,"M16w","Meisei","0-1 (6-9)",0
"2018.07",1,11946,"M16w","Meisei","0-1 (6-9)",0,"hatakikomi",1284,"J1e","Takekaze","1-0 (4-11)",1
"2018.07",1,6594,"M15w","Ryuden","0-1 (8-7)",0,"oshidashi",12239,"M16e","Hokutofuji","1-0 (11-4)",1
"2018.07",1,12239,"M16e","Hokutofuji","1-0 (11-4)",1,"oshidashi",6594,"M15w","Ryuden","0-1 (8-7)",0
"2018.07",1,6463,"M14w","Okinoumi","1-0 (8-7)",1,"tsukidashi",12051,"M15e","Ishiura","0-1 (7-8)",0
"2018.07",1,12051,"M15e","Ishiura","0-1 (7-8)",0,"tsukidashi",6463,"M14w","Okinoumi","1-0 (8-7)",1
"2018.07",1,7153,"M14e","Kotoeko","0-1 (3-12)",0,"tsukiotoshi",12291,"M13w","Asanoyama","1-0 (11-4)",1
"2018.07",1,12291,"M13w","Asanoyama","1-0 (11-4)",1,"tsukiotoshi",7153,"M14e","Kotoeko","0-1 (3-12)",0
"2018.07",1,2832,"M12w","Arawashi","0-1 (5-10)",0,"yorikiri",6473,"M13e","Tochiozan","1-0 (10-5)",1
"2018.07",1,6473,"M13e","Tochiozan","1-0 (10-5)",1,"yorikiri",2832,"M12w","Arawashi","0-1 (5-10)",0
"2018.07",1,2879,"M12e","Sadanoumi","0-1 (8-7)",0,"oshidashi",12043,"M11w","Onosho","1-0 (10-5)",1
"2018.07",1,12043,"M11w","Onosho","1-0 (10-5)",1,"oshidashi",2879,"M12e","Sadanoumi","0-1 (8-7)",0
"2018.07",1,6596,"M10w","Nishikigi","1-0 (6-9)",1,"yorikiri",11786,"M11e","Aoiyama","0-1 (8-7)",0
"2018.07",1,11786,"M11e","Aoiyama","0-1 (8-7)",0,"yorikiri",6596,"M10w","Nishikigi","1-0 (6-9)",1
"2018.07",1,7240,"M10e","Chiyomaru","1-0 (5-10)",1,"hikiotoshi",12292,"M9w","Yutakayama","0-1 (12-3)",0
"2018.07",1,12292,"M9w","Yutakayama","0-1 (12-3)",0,"hikiotoshi",7240,"M10e","Chiyomaru","1-0 (5-10)",1
"2018.07",1,8899,"M8w","Kyokutaisei","0-1 (6-9)",0,"oshidashi",11784,"M9e","Myogiryu","1-0 (9-6)",1
"2018.07",1,11784,"M9e","Myogiryu","1-0 (9-6)",1,"oshidashi",8899,"M8w","Kyokutaisei","0-1 (6-9)",0
"2018.07",1,11785,"M8e","Chiyoshoma","0-1 (4-11)",0,"hatakikomi",11985,"M7w","Daieisho","1-0 (6-9)",1
"2018.07",1,11985,"M7w","Daieisho","1-0 (6-9)",1,"hatakikomi",11785,"M8e","Chiyoshoma","0-1 (4-11)",0
"2018.07",1,11728,"M7e","Takarafuji","0-1 (7-8)",0,"oshidashi",11934,"M6w","Chiyotairyu","1-0 (9-6)",1
"2018.07",1,11934,"M6w","Chiyotairyu","1-0 (9-6)",1,"oshidashi",11728,"M7e","Takarafuji","0-1 (7-8)",0
"2018.07",1,5967,"M5w","Yoshikaze","0-1 (2-13)",0,"yorikiri",12055,"M6e","Endo","1-0 (8-7)",1
"2018.07",1,12055,"M6e","Endo","1-0 (8-7)",1,"yorikiri",5967,"M5w","Yoshikaze","0-1 (2-13)",0
"2018.07",1,11845,"M4w","Kagayaki","1-0 (6-9)",1,"oshitaoshi",12144,"M5e","Daishomaru","0-1 (5-10)",0
"2018.07",1,12144,"M5e","Daishomaru","0-1 (5-10)",0,"oshitaoshi",11845,"M4w","Kagayaki","1-0 (6-9)",1
"2018.07",1,6753,"M4e","Kaisei","1-0 (9-6)",1,"oshidashi",12191,"M3w","Takakeisho","0-1 (10-5)",0
"2018.07",1,12191,"M3w","Takakeisho","0-1 (10-5)",0,"oshidashi",6753,"M4e","Kaisei","1-0 (9-6)",1
"2018.07",1,12094,"M3e","Abi","0-1 (6-9)",0,"oshidashi",12210,"S1w","Mitakeumi","1-0 (13-2)",1
"2018.07",1,12210,"S1w","Mitakeumi","1-0 (13-2)",1,"oshidashi",12094,"M3e","Abi","0-1 (6-9)",0
"2018.07",1,6642,"M2w","Chiyonokuni","1-0 (6-7-2)",1,"okuridashi",12107,"S1e","Ichinojo","0-1 (8-7)",0
"2018.07",1,12107,"S1e","Ichinojo","0-1 (8-7)",0,"okuridashi",6642,"M2w","Chiyonokuni","1-0 (6-7-2)",1
"2018.07",1,6491,"M2e","Ikioi","0-1 (8-7)",0,"yorikiri",6599,"O2w","Tochinoshin","1-0 (5-2-8)",1
"2018.07",1,6599,"O2w","Tochinoshin","1-0 (5-2-8)",1,"yorikiri",6491,"M2e","Ikioi","0-1 (8-7)",0
"2018.07",1,1226,"M1w","Kotoshogiku","0-1 (3-8-4)",0,"tsukiotoshi",6480,"O1w","Takayasu","1-0 (9-6)",1
"2018.07",1,6480,"O1w","Takayasu","1-0 (9-6)",1,"tsukiotoshi",1226,"M1w","Kotoshogiku","0-1 (3-8-4)",0
"2018.07",1,6468,"O1e","Goeido","0-1 (10-5)",0,"okuridashi",12130,"M1e","Shodai","1-0 (6-9)",1
"2018.07",1,12130,"M1e","Shodai","1-0 (6-9)",1,"okuridashi",6468,"O1e","Goeido","0-1 (10-5)",0
"2018.07",1,1123,"Y1w","Hakuho","1-0 (3-1-11)",1,"sukuinage",5944,"K1e","Tamawashi","0-1 (8-7)",0
"2018.07",1,5944,"K1e","Tamawashi","0-1 (8-7)",0,"sukuinage",1123,"Y1w","Hakuho","1-0 (3-1-11)",1
"2018.07",1,1219,"Y1e","Kakuryu","1-0 (3-3-9)",1,"tsukidashi",6614,"K1w","Shohozan","0-1 (3-12)",0
"2018.07",1,6614,"K1w","Shohozan","0-1 (3-12)",0,"tsukidashi",1219,"Y1e","Kakuryu","1-0 (3-3-9)",1
"2018.07",2,8904,"J14e","Homarefuji","2-0 (3-12)",1,"yorikiri",9077,"J13e","Kizenryu","1-1 (6-9)",0
"2018.07",2,9077,"J13e","Kizenryu","1-1 (6-9)",0,"yorikiri",8904,"J14e","Homarefuji","2-0 (3-12)",1
"2018.07",2,12203,"J13w","Tobizaru","0-2 (9-6)",0,"oshidashi",12320,"J14w","Churanoumi","1-1 (5-10)",1
"2018.07",2,12320,"J14w","Churanoumi","1-1 (5-10)",1,"oshidashi",12203,"J13w","Tobizaru","0-2 (9-6)",0
"2018.07",2,11840,"J11e","Chiyonoo","0-2 (9-6)",0,"yorikiri",12370,"J12e","Wakatakakage","1-1 (9-6)",1
"2018.07",2,12370,"J12e","Wakatakakage","1-1 (9-6)",1,"yorikiri",11840,"J11e","Chiyonoo","0-2 (9-6)",0
"2018.07",2,12255,"J12w","Chiyonoumi","1-1 (8-7)",0,"yorikiri",12406,"J11w","Mitoryu","2-0 (8-7)",1
"2018.07",2,12406,"J11w","Mitoryu","2-0 (8-7)",1,"yorikiri",12255,"J12w","Chiyonoumi","1-1 (8-7)",0
"2018.07",2,11726,"J9e","Tokushoryu","0-2 (7-8)",0,"tsukiotoshi",11868,"J10w","Terutsuyoshi","1-1 (8-7)",1
"2018.07",2,11868,"J10w","Terutsuyoshi","1-1 (8-7)",1,"tsukiotoshi",11726,"J9e","Tokushoryu","0-2 (7-8)",0
"2018.07",2,6572,"J9w","Gagamaru","1-1 (7-8)",0,"oshidashi",12425,"J8w","Yago","2-0 (10-5)",1
"2018.07",2,12425,"J8w","Yago","2-0 (10-5)",1,"oshidashi",6572,"J9w","Gagamaru","1-1 (7-8)",0
"2018.07",2,12024,"J8e","Shimanoumi","0-2 (7-8)",0,"yorikiri",12113,"J7e","Tsurugisho","1-1 (7-8)",1
"2018.07",2,12113,"J7e","Tsurugisho","1-1 (7-8)",1,"yorikiri",12024,"J8e","Shimanoumi","0-2 (7-8)",0
"2018.07",2,7239,"J6w","Kyokushuho","2-0 (8-7)",1,"yorikiri",11723,"J7w","Azumaryu","1-1 (5-10)",0
"2018.07",2,11723,"J7w","Azumaryu","1-1 (5-10)",0,"yorikiri",7239,"J6w","Kyokushuho","2-0 (8-7)",1
"2018.07",2,6559,"J6e","Seiro","2-0 (6-9)",1,"yorikiri",12040,"J5e","Daishoho","0-2 (8-7)",0
"2018.07",2,12040,"J5e","Daishoho","0-2 (8-7)",0,"yorikiri",6559,"J6e","Seiro","2-0 (6-9)",1
"2018.07",2,89,"J4w","Aminishiki","1-1 (9-6)",0,"oshidashi",12026,"J5w","Hidenoumi","1-1 (7-8)",1
"2018.07",2,12026,"J5w","Hidenoumi","1-1 (7-8)",1,"oshidashi",89,"J4w","Aminishiki","1-1 (9-6)",0
"2018.07",2,9079,"J3e","Kotoyuki","1-1 (10-5)",0,"hatakikomi",11724,"J3w","Takanoiwa","1-1 (13-2)",1
"2018.07",2,11724,"J3w","Takanoiwa","1-1 (13-2)",1,"hatakikomi",9079,"J3e","Kotoyuki","1-1 (10-5)",0
"2018.07",2,11855,"J4e","Takanosho","2-0 (13-2)",1,"sukuinage",12077,"J2w","Takagenji","0-2 (6-9)",0
"2018.07",2,12077,"J2w","Takagenji","0-2 (6-9)",0,"sukuinage",11855,"J4e","Takanosho","2-0 (13-2)",1
"2018.07",2,1284,"J1e","Takekaze","1-1 (4-11)",0,"oshidashi",12273,"J2e","Daiamami","2-0 (6-9)",1
"2018.07",2,12273,"J2e","Daiamami","2-0 (6-9)",1,"oshidashi",1284,"J1e","Takekaze","1-1 (4-11)",0
"2018.07",2,8900,"J1w","Akiseyama","0-2 (6-9)",0,"tsukiotoshi",12239,"M16e","Hokutofuji","2-0 (11-4)",1
"2018.07",2,12239,"M16e","Hokutofuji","2-0 (11-4)",1,"tsukiotoshi",8900,"J1w","Akiseyama","0-2 (6-9)",0
"2018.07",2,6594,"M15w","Ryuden","1-1 (8-7)",1,"abisetaoshi",11946,"M16w","Meisei","0-2 (6-9)",0
"2018.07",2,11946,"M16w","Meisei","0-2 (6-9)",0,"abisetaoshi",6594,"M15w","Ryuden","1-1 (8-7)",1
"2018.07",2,7153,"M14e","Kotoeko","0-2 (3-12)",0,"uwatedashinage",12051,"M15e","Ishiura","1-1 (7-8)",1
"2018.07",2,12051,"M15e","Ishiura","1-1 (7-8)",1,"uwatedashinage",7153,"M14e","Kotoeko","0-2 (3-12)",0
"2018.07",2,6463,"M14w","Okinoumi","1-1 (8-7)",0,"tsukiotoshi",12291,"M13w","Asanoyama","2-0 (11-4)",1
"2018.07",2,12291,"M13w","Asanoyama","2-0 (11-4)",1,"tsukiotoshi",6463,"M14w","Okinoumi","1-1 (8-7)",0
"2018.07",2,2879,"M12e","Sadanoumi","0-2 (8-7)",0,"oshidashi",6473,"M13e","Tochiozan","2-0 (10-5)",1
"2018.07",2,6473,"M13e","Tochiozan","2-0 (10-5)",1,"oshidashi",2879,"M12e","Sadanoumi","0-2 (8-7)",0
"2018.07",2,2832,"M12w","Arawashi","0-2 (5-10)",0,"hikiotoshi",12043,"M11w","Onosho","2-0 (10-5)",1
"2018.07",2,12043,"M11w","Onosho","2-0 (10-5)",1,"hikiotoshi",2832,"M12w","Arawashi","0-2 (5-10)",0
"2018.07",2,7240,"M10e","Chiyomaru","1-1 (5-10)",0,"oshidashi",11786,"M11e","Aoiyama","1-1 (8-7)",1
"2018.07",2,11786,"M11e","Aoiyama","1-1 (8-7)",1,"oshidashi",7240,"M10e","Chiyomaru","1-1 (5-10)",0
"2018.07",2,6596,"M10w","Nishikigi","1-1 (6-9)",0,"oshidashi",12292,"M9w","Yutakayama","1-1 (12-3)",1
"2018.07",2,12292,"M9w","Yutakayama","1-1 (12-3)",1,"oshidashi",6596,"M10w","Nishikigi","1-1 (6-9)",0
"2018.07",2,11784,"M9e","Myogiryu","2-0 (9-6)",1,"shitatenage",11785,"M8e","Chiyoshoma","0-2 (4-11)",0
"2018.07",2,11785,"M8e","Chiyoshoma","0-2 (4-11)",0,"shitatenage",11784,"M9e","Myogiryu","2-0 (9-6)",1
"2018.07",2,8899,"M8w","Kyokutaisei","0-2 (6-9)",0,"hatakikomi",11985,"M7w","Daieisho","2-0 (6-9)",1
"2018.07",2,11985,"M7w","Daieisho","2-0 (6-9)",1,"hatakikomi",8899,"M8w","Kyokutaisei","0-2 (6-9)",0
"2018.07",2,11728,"M7e","Takarafuji","0-2 (7-8)",0,"katasukashi",12055,"M6e","Endo","2-0 (8-7)",1
"2018.07",2,12055,"M6e","Endo","2-0 (8-7)",1,"katasukashi",11728,"M7e","Takarafuji","0-2 (7-8)",0
"2018.07",2,5967,"M5w","Yoshikaze","0-2 (2-13)",0,"yorikiri",11934,"M6w","Chiyotairyu","2-0 (9-6)",1
"2018.07",2,11934,"M6w","Chiyotairyu","2-0 (9-6)",1,"yorikiri",5967,"M5w","Yoshikaze","0-2 (2-13)",0
"2018.07",2,6753,"M4e","Kaisei","2-0 (9-6)",1,"yorikiri",12144,"M5e","Daishomaru","0-2 (5-10)",0
"2018.07",2,12144,"M5e","Daishomaru","0-2 (5-10)",0,"yorikiri",6753,"M4e","Kaisei","2-0 (9-6)",1
"2018.07",2,11845,"M4w","Kagayaki","1-1 (6-9)",0,"oshidashi",12191,"M3w","Takakeisho","1-1 (10-5)",1
"2018.07",2,12191,"M3w","Takakeisho","1-1 (10-5)",1,"oshidashi",11845,"M4w","Kagayaki","1-1 (6-9)",0
"2018.07",2,12094,"M3e","Abi","0-2 (6-9)",0,"yorikiri",12107,"S1e","Ichinojo","1-1 (8-7)",1
"2018.07",2,12107,"S1e","Ichinojo","1-1 (8-7)",1,"yorikiri",12094,"M3e","Abi","0-2 (6-9)",0
"2018.07",2,6491,"M2e","Ikioi","0-2 (8-7)",0,"uwatedashinage",12210,"S1w","Mitakeumi","2-0 (13-2)",1
"2018.07",2,12210,"S1w","Mitakeumi","2-0 (13-2)",1,"uwatedashinage",6491,"M2e","Ikioi","0-2 (8-7)",0
"2018.07",2,5944,"K1e","Tamawashi","0-2 (8-7)",0,"okuridashi",6468,"O1e","Goeido","1-1 (10-5)",1
"2018.07",2,6468,"O1e","Goeido","1-1 (10-5)",1,"okuridashi",5944,"K1e","Tamawashi","0-2 (8-7)",0
"2018.07",2,6599,"O2w","Tochinoshin","2-0 (5-2-8)",1,"oshidashi",6642,"M2w","Chiyonokuni","1-1 (6-7-2)",0
"2018.07",2,6642,"M2w","Chiyonokuni","1-1 (6-7-2)",0,"oshidashi",6599,"O2w","Tochinoshin","2-0 (5-2-8)",1
"2018.07",2,6480,"O1w","Takayasu","2-0 (9-6)",1,"tsukihiza",6614,"K1w","Shohozan","0-2 (3-12)",0
"2018.07",2,6614,"K1w","Shohozan","0-2 (3-12)",0,"tsukihiza",6480,"O1w","Takayasu","2-0 (9-6)",1
"2018.07",2,1219,"Y1e","Kakuryu","2-0 (3-3-9)",1,"uwatenage",1226,"M1w","Kotoshogiku","0-2 (3-8-4)",0
"2018.07",2,1226,"M1w","Kotoshogiku","0-2 (3-8-4)",0,"uwatenage",1219,"Y1e","Kakuryu","2-0 (3-3-9)",1
"2018.07",2,1123,"Y1w","Hakuho","2-0 (3-1-11)",1,"yorikiri",12130,"M1e","Shodai","1-1 (6-9)",0
"2018.07",2,12130,"M1e","Shodai","1-1 (6-9)",0,"yorikiri",1123,"Y1w","Hakuho","2-0 (3-1-11)",1
"2018.07",3,8904,"J14e","Homarefuji","2-1 (3-12)",0,"hatakikomi",12203,"J13w","Tobizaru","1-2 (9-6)",1
"2018.07",3,12203,"J13w","Tobizaru","1-2 (9-6)",1,"hatakikomi",8904,"J14e","Homarefuji","2-1 (3-12)",0
"2018.07",3,12255,"J12w","Chiyonoumi","2-1 (8-7)",1,"oshidashi",12320,"J14w","Churanoumi","1-2 (5-10)",0
"2018.07",3,12320,"J14w","Churanoumi","1-2 (5-10)",0,"oshidashi",12255,"J12w","Chiyonoumi","2-1 (8-7)",1
"2018.07",3,9077,"J13e","Kizenryu","1-2 (6-9)",0,"oshidashi",12370,"J12e","Wakatakakage","2-1 (9-6)",1
"2018.07",3,12370,"J12e","Wakatakakage","2-1 (9-6)",1,"oshidashi",9077,"J13e","Kizenryu","1-2 (6-9)",0
"2018.07",3,6572,"J9w","Gagamaru","2-1 (7-8)",1,"oshidashi",12406,"J11w","Mitoryu","2-1 (8-7)",0
"2018.07",3,12406,"J11w","Mitoryu","2-1 (8-7)",0,"oshidashi",6572,"J9w","Gagamaru","2-1 (7-8)",1
"2018.07",3,11726,"J9e","Tokushoryu","0-3 (7-8)",0,"yorikiri",11840,"J11e","Chiyonoo","1-2 (9-6)",1
"2018.07",3,11840,"J11e","Chiyonoo","1-2 (9-6)",1,"yorikiri",11726,"J9e","Tokushoryu","0-3 (7-8)",0
"2018.07",3,11868,"J10w","Terutsuyoshi","1-2 (8-7)",0,"okuritaoshi",12024,"J8e","Shimanoumi","1-2 (7-8)",1
"2018.07",3,12024,"J8e","Shimanoumi","1-2 (7-8)",1,"okuritaoshi",11868,"J10w","Terutsuyoshi","1-2 (8-7)",0
"2018.07",3,12113,"J7e","Tsurugisho","1-2 (7-8)",0,"yorikiri",12425,"J8w","Yago","3-0 (10-5)",1
"2018.07",3,12425,"J8w","Yago","3-0 (10-5)",1,"yorikiri",12113,"J7e","Tsurugisho","1-2 (7-8)",0
"2018.07",3,6559,"J6e","Seiro","2-1 (6-9)",0,"yorikiri",11723,"J7w","Azumaryu","2-1 (5-10)",1
"2018.07",3,11723,"J7w","Azumaryu","2-1 (5-10)",1,"yorikiri",6559,"J6e","Seiro","2-1 (6-9)",0
"2018.07",3,7239,"J6w","Kyokushuho","2-1 (8-7)",0,"yorikiri",12026,"J5w","Hidenoumi","2-1 (7-8)",1
"2018.07",3,12026,"J5w","Hidenoumi","2-1 (7-8)",1,"yorikiri",7239,"J6w","Kyokushuho","2-1 (8-7)",0
"2018.07",3,11724,"J3w","Takanoiwa","2-1 (13-2)",1,"yorikiri",12040,"J5e","Daishoho","0-3 (8-7)",0
"2018.07",3,12040,"J5e","Daishoho","0-3 (8-7)",0,"yorikiri",11724,"J3w","Takanoiwa","2-1 (13-2)",1
"2018.07",3,9079,"J3e","Kotoyuki","2-1 (10-5)",1,"tsukidashi",11855,"J4e","Takanosho","2-1 (13-2)",0
"2018.07",3,11855,"J4e","Takanosho","2-1 (13-2)",0,"tsukidashi",9079,"J3e","Kotoyuki","2-1 (10-5)",1
"2018.07",3,89,"J4w","Aminishiki","2-1 (9-6)",1,"hatakikomi",12077,"J2w","Takagenji","0-3 (6-9)",0
"2018.07",3,12077,"J2w","Takagenji","0-3 (6-9)",0,"hatakikomi",89,"J4w","Aminishiki","2-1 (9-6)",1
"2018.07",3,1284,"J1e","Takekaze","2-1 (4-11)",1,"hatakikomi",8900,"J1w","Akiseyama","0-3 (6-9)",0
"2018.07",3,8900,"J1w","Akiseyama","0-3 (6-9)",0,"hatakikomi",1284,"J1e","Takekaze","2-1 (4-11)",1
"2018.07",3,6594,"M15w","Ryuden","2-1 (8-7)",1,"yorikiri",12273,"J2e","Daiamami","2-1 (6-9)",0
"2018.07",3,12273,"J2e","Daiamami","2-1 (6-9)",0,"yorikiri",6594,"M15w","Ryuden","2-1 (8-7)",1
"2018.07",3,12051,"M15e","Ishiura","2-1 (7-8)",1,"oshidashi",12239,"M16e","Hokutofuji","2-1 (11-4)",0
"2018.07",3,12239,"M16e","Hokutofuji","2-1 (11-4)",0,"oshidashi",12051,"M15e","Ishiura","2-1 (7-8)",1
"2018.07",3,6463,"M14w","Okinoumi","2-1 (8-7)",1,"uwatenage",11946,"M16w","Meisei","0-3 (6-9)",0
"2018.07",3,11946,"M16w","Meisei","0-3 (6-9)",0,"uwatenage",6463,"M14w","Okinoumi","2-1 (8-7)",1
"2018.07",3,6473,"M13e","Tochiozan","2-1 (10-5)",0,"oshidashi",7153,"M14e","Kotoeko","1-2 (3-12)",1
"2018.07",3,7153,"M14e","Kotoeko","1-2 (3-12)",1,"oshidashi",6473,"M13e","Tochiozan","2-1 (10-5)",0
"2018.07",3,2832,"M12w","Arawashi","0-3 (5-10)",0,"yorikiri",12291,"M13w","Asanoyama","3-0 (11-4)",1
"2018.07",3,12291,"M13w","Asanoyama","3-0 (11-4)",1,"yorikiri",2832,"M12w","Arawashi","0-3 (5-10)",0
"2018.07",3,2879,"M12e","Sadanoumi","1-2 (8-7)",1,"yorikiri",11786,"M11e","Aoiyama","1-2 (8-7)",0
"2018.07",3,11786,"M11e","Aoiyama","1-2 (8-7)",0,"yorikiri",2879,"M12e","Sadanoumi","1-2 (8-7)",1
"2018.07",3,6596,"M10w","Nishikigi","2-1 (6-9)",1,"oshidashi",12043,"M11w","Onosho","2-1 (10-5)",0
"2018.07",3,12043,"M11w","Onosho","2-1 (10-5)",0,"oshidashi",6596,"M10w","Nishikigi","2-1 (6-9)",1
"2018.07",3,7240,"M10e","Chiyomaru","1-2 (5-10)",0,"yorikiri",11784,"M9e","Myogiryu","3-0 (9-6)",1
"2018.07",3,11784,"M9e","Myogiryu","3-0 (9-6)",1,"yorikiri",7240,"M10e","Chiyomaru","1-2 (5-10)",0
"2018.07",3,8899,"M8w","Kyokutaisei","0-3 (6-9)",0,"yorikiri",12292,"M9w","Yutakayama","2-1 (12-3)",1
"2018.07",3,12292,"M9w","Yutakayama","2-1 (12-3)",1,"yorikiri",8899,"M8w","Kyokutaisei","0-3 (6-9)",0
"2018.07",3,11728,"M7e","Takarafuji","1-2 (7-8)",1,"oshidashi",11985,"M7w","Daieisho","2-1 (6-9)",0
"2018.07",3,11985,"M7w","Daieisho","2-1 (6-9)",0,"oshidashi",11728,"M7e","Takarafuji","1-2 (7-8)",1
"2018.07",3,11785,"M8e","Chiyoshoma","0-3 (4-11)",0,"kirikaeshi",12055,"M6e","Endo","3-0 (8-7)",1
