"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2019.09",3,12255,"J11w","Chiyonoumi","1-2 (2-13)",0,"yorikiri",12270,"J11e","Kotonowaka","2-1 (9-6)",1
"2019.09",3,12270,"J11e","Kotonowaka","2-1 (9-6)",1,"yorikiri",12255,"J11w","Chiyonoumi","1-2 (2-13)",0
"2019.09",3,4980,"J10w","Sokokurai","2-1 (8-7)",0,"oshidashi",6572,"J10e","Gagamaru","2-1 (6-9)",1
"2019.09",3,6572,"J10e","Gagamaru","2-1 (6-9)",1,"oshidashi",4980,"J10w","Sokokurai","2-1 (8-7)",0
"2019.09",3,8899,"J9w","Kyokutaisei","3-0 (9-6)",1,"okuridashi",12362,"J9e","Ichiyamamoto","0-3 (9-6)",0
"2019.09",3,12362,"J9e","Ichiyamamoto","0-3 (9-6)",0,"okuridashi",8899,"J9w","Kyokutaisei","3-0 (9-6)",1
"2019.09",3,6753,"J8e","Kaisei","2-1 (9-6)",1,"yorikiri",12203,"J8w","Tobizaru","1-2 (6-9)",0
"2019.09",3,12203,"J8w","Tobizaru","1-2 (6-9)",0,"yorikiri",6753,"J8e","Kaisei","2-1 (9-6)",1
"2019.09",3,7239,"J7e","Kyokushuho","2-1 (7-8)",1,"yorikiri",12026,"J6w","Hidenoumi","1-2 (9-6)",0
"2019.09",3,12026,"J6w","Hidenoumi","1-2 (9-6)",0,"yorikiri",7239,"J7e","Kyokushuho","2-1 (7-8)",1
"2019.09",3,12144,"J5e","Daishomaru","2-1 (10-5)",1,"tsukiotoshi",12406,"J6e","Mitoryu","2-1 (6-9)",0
"2019.09",3,12406,"J6e","Mitoryu","2-1 (6-9)",0,"tsukiotoshi",12144,"J5e","Daishomaru","2-1 (10-5)",1
"2019.09",3,12231,"J4w","Kiribayama","1-2 (7-8)",1,"uwatedashinage",12425,"J4e","Yago","2-1 (8-7)",0
"2019.09",3,12425,"J4e","Yago","2-1 (8-7)",0,"uwatedashinage",12231,"J4w","Kiribayama","1-2 (7-8)",1
"2019.09",3,11726,"J3e","Tokushoryu","0-3 (8-7)",0,"oshidashi",12370,"J3w","Wakatakakage","1-2 (9-6)",1
"2019.09",3,12370,"J3w","Wakatakakage","1-2 (9-6)",1,"oshidashi",11726,"J3e","Tokushoryu","0-3 (8-7)",0
"2019.09",3,11785,"J2w","Chiyoshoma","2-1 (7-8)",0,"hatakikomi",11855,"J2e","Takanosho","2-1 (10-5)",1
"2019.09",3,11855,"J2e","Takanosho","2-1 (10-5)",1,"hatakikomi",11785,"J2w","Chiyoshoma","2-1 (7-8)",0
"2019.09",3,7240,"J1e","Chiyomaru","2-1 (8-7)",0,"tsukidashi",12273,"J1w","Daiamami","2-1 (6-9)",1
"2019.09",3,12273,"J1w","Daiamami","2-1 (6-9)",1,"tsukidashi",7240,"J1e","Chiyomaru","2-1 (8-7)",0
"2019.09",3,6473,"M16w","Tochiozan","1-2 (6-9)",1,"oshidashi",12077,"M17e","Takagenji","0-3 (4-11)",0
"2019.09",3,12077,"M17e","Takagenji","0-3 (4-11)",0,"oshidashi",6473,"M16w","Tochiozan","1-2 (6-9)",1
"2019.09",3,11723,"M15w","Azumaryu","3-0 (6-9)",1,"okuridashi",12292,"M16e","Yutakayama","2-1 (10-5)",0
"2019.09",3,12292,"M16e","Yutakayama","2-1 (10-5)",0,"okuridashi",11723,"M15w","Azumaryu","3-0 (6-9)",1
"2019.09",3,1227,"M14w","Toyonoshima","0-3 (1-9-5)",0,"tsukiotoshi",12051,"M15e","Ishiura","2-1 (8-7)",1
"2019.09",3,12051,"M15e","Ishiura","2-1 (8-7)",1,"tsukiotoshi",1227,"M14w","Toyonoshima","0-3 (1-9-5)",0
"2019.09",3,6596,"M13w","Nishikigi","2-1 (6-9)",0,"hatakikomi",12113,"M14e","Tsurugisho","2-1 (10-5)",1
"2019.09",3,12113,"M14e","Tsurugisho","2-1 (10-5)",1,"hatakikomi",6596,"M13w","Nishikigi","2-1 (6-9)",0
"2019.09",3,11845,"M13e","Kagayaki","2-1 (6-9)",1,"hikiotoshi",12040,"M12w","Daishoho","0-3 (5-10)",0
"2019.09",3,12040,"M12w","Daishoho","0-3 (5-10)",0,"hikiotoshi",11845,"M13e","Kagayaki","2-1 (6-9)",1
"2019.09",3,6614,"M12e","Shohozan","1-2 (9-6)",0,"oshidashi",12043,"M11e","Onosho","1-2 (9-6)",1
"2019.09",3,12043,"M11e","Onosho","1-2 (9-6)",1,"oshidashi",6614,"M12e","Shohozan","1-2 (9-6)",0
"2019.09",3,9079,"M9w","Kotoyuki","1-2 (9-6)",0,"yorikiri",12412,"M11w","Enho","3-0 (9-6)",1
"2019.09",3,12412,"M11w","Enho","3-0 (9-6)",1,"yorikiri",9079,"M9w","Kotoyuki","1-2 (9-6)",0
"2019.09",3,11868,"M9e","Terutsuyoshi","1-2 (4-11)",0,"okuridashi",11946,"M10w","Meisei","2-1 (10-5)",1
"2019.09",3,11946,"M10w","Meisei","2-1 (10-5)",1,"okuridashi",11868,"M9e","Terutsuyoshi","1-2 (4-11)",0
"2019.09",3,2879,"M10e","Sadanoumi","1-2 (8-7)",0,"hatakikomi",11728,"M8w","Takarafuji","2-1 (9-6)",1
"2019.09",3,11728,"M8w","Takarafuji","2-1 (9-6)",1,"hatakikomi",2879,"M10e","Sadanoumi","1-2 (8-7)",0
"2019.09",3,6463,"M8e","Okinoumi","3-0 (11-4)",1,"uwatenage",7153,"M7w","Kotoeko","0-3 (7-8)",0
"2019.09",3,7153,"M7w","Kotoeko","0-3 (7-8)",0,"uwatenage",6463,"M8e","Okinoumi","3-0 (11-4)",1
"2019.09",3,1226,"M7e","Kotoshogiku","1-2 (6-9)",1,"yorikiri",11784,"M6w","Myogiryu","2-1 (8-5-2)",0
"2019.09",3,11784,"M6w","Myogiryu","2-1 (8-5-2)",0,"yorikiri",1226,"M7e","Kotoshogiku","1-2 (6-9)",1
"2019.09",3,6594,"M5w","Ryuden","2-1 (7-8)",1,"yorikiri",12024,"M6e","Shimanoumi","1-2 (5-10)",0
"2019.09",3,12024,"M6e","Shimanoumi","1-2 (5-10)",0,"yorikiri",6594,"M5w","Ryuden","2-1 (7-8)",1
"2019.09",3,11934,"M5e","Chiyotairyu","1-2 (2-13)",1,"oshidashi",12130,"M4w","Shodai","1-2 (3-12)",0
"2019.09",3,12130,"M4w","Shodai","1-2 (3-12)",0,"oshidashi",11934,"M5e","Chiyotairyu","1-2 (2-13)",1
"2019.09",3,5944,"M4e","Tamawashi","2-1 (7-8)",0,"hatakikomi",12427,"M3w","Tomokaze","2-1 (7-8)",1
"2019.09",3,12427,"M3w","Tomokaze","2-1 (7-8)",1,"hatakikomi",5944,"M4e","Tamawashi","2-1 (7-8)",0
"2019.09",3,11985,"M3e","Daieisho","0-3 (8-7)",0,"hatakikomi",12094,"K1e","Abi","2-1 (9-6)",1
"2019.09",3,12094,"K1e","Abi","2-1 (9-6)",1,"hatakikomi",11985,"M3e","Daieisho","0-3 (8-7)",0
"2019.09",3,12191,"S1w","Takakeisho","3-0 (12-3)",1,"hatakikomi",12291,"M2w","Asanoyama","2-1 (10-5)",0
"2019.09",3,12291,"M2w","Asanoyama","2-1 (10-5)",0,"hatakikomi",12191,"S1w","Takakeisho","3-0 (12-3)",1
"2019.09",3,12107,"M2e","Ichinojo","1-2 (1-4-10)",0,"yorikiri",12210,"S1e","Mitakeumi","2-1 (12-3)",1
"2019.09",3,12210,"S1e","Mitakeumi","2-1 (12-3)",1,"yorikiri",12107,"M2e","Ichinojo","1-2 (1-4-10)",0
"2019.09",3,6599,"O2e","Tochinoshin","1-2 (6-9)",1,"yoritaoshi",12239,"M1e","Hokutofuji","1-2 (9-6)",0
"2019.09",3,12239,"M1e","Hokutofuji","1-2 (9-6)",0,"yoritaoshi",6599,"O2e","Tochinoshin","1-2 (6-9)",1
"2019.09",3,6468,"O1w","Goeido","2-1 (10-5)",0,"yorikiri",12055,"K1w","Endo","2-1 (8-7)",1
"2019.09",3,12055,"K1w","Endo","2-1 (8-7)",1,"yorikiri",6468,"O1w","Goeido","2-1 (10-5)",0
"2019.09",3,1219,"Y1e","Kakuryu","3-0 (4-4-7)",1,"hatakikomi",11786,"M1w","Aoiyama","0-3 (5-10)",0
"2019.09",3,11786,"M1w","Aoiyama","0-3 (5-10)",0,"hatakikomi",1219,"Y1e","Kakuryu","3-0 (4-4-7)",1
"2019.09",4,12075,"J14w","Kaisho","1-3 (8-7)",1,"yorikiri",12470,"J13w","Kizakiumi","3-1 (8-7)",0
"2019.09",4,12470,"J13w","Kizakiumi","3-1 (8-7)",0,"yorikiri",12075,"J14w","Kaisho","1-3 (8-7)",1
"2019.09",4,6559,"J12e","Seiro","1-3 (2-7-6)",0,"uwatedashinage",12285,"J14e","Asagyokusei","2-2 (5-10)",1
"2019.09",4,12285,"J14e","Asagyokusei","2-2 (5-10)",1,"uwatedashinage",6559,"J12e","Seiro","1-3 (2-7-6)",0
"2019.09",4,7111,"J13e","Irodori","1-3 (6-9)",0,"oshidashi",12270,"J11e","Kotonowaka","3-1 (9-6)",1
"2019.09",4,12270,"J11e","Kotonowaka","3-1 (9-6)",1,"oshidashi",7111,"J13e","Irodori","1-3 (6-9)",0
"2019.09",4,6491,"J12w","Ikioi","2-2 (12-3)",1,"oshidashi",12255,"J11w","Chiyonoumi","1-3 (2-13)",0
"2019.09",4,12255,"J11w","Chiyonoumi","1-3 (2-13)",0,"oshidashi",6491,"J12w","Ikioi","2-2 (12-3)",1
"2019.09",4,6572,"J10e","Gagamaru","2-2 (6-9)",0,"shitatedashinage",12362,"J9e","Ichiyamamoto","1-3 (9-6)",1
"2019.09",4,12362,"J9e","Ichiyamamoto","1-3 (9-6)",1,"shitatedashinage",6572,"J10e","Gagamaru","2-2 (6-9)",0
"2019.09",4,4980,"J10w","Sokokurai","3-1 (8-7)",1,"oshidashi",8899,"J9w","Kyokutaisei","3-1 (9-6)",0
"2019.09",4,8899,"J9w","Kyokutaisei","3-1 (9-6)",0,"oshidashi",4980,"J10w","Sokokurai","3-1 (8-7)",1
"2019.09",4,12203,"J8w","Tobizaru","1-3 (6-9)",0,"kotenage",12406,"J6e","Mitoryu","3-1 (6-9)",1
"2019.09",4,12406,"J6e","Mitoryu","3-1 (6-9)",1,"kotenage",12203,"J8w","Tobizaru","1-3 (6-9)",0
"2019.09",4,6753,"J8e","Kaisei","2-2 (9-6)",0,"shitatenage",12026,"J6w","Hidenoumi","2-2 (9-6)",1
"2019.09",4,12026,"J6w","Hidenoumi","2-2 (9-6)",1,"shitatenage",6753,"J8e","Kaisei","2-2 (9-6)",0
"2019.09",4,7239,"J7e","Kyokushuho","3-1 (7-8)",1,"hatakikomi",12144,"J5e","Daishomaru","2-2 (10-5)",0
"2019.09",4,12144,"J5e","Daishomaru","2-2 (10-5)",0,"hatakikomi",7239,"J7e","Kyokushuho","3-1 (7-8)",1
"2019.09",4,11855,"J2e","Takanosho","3-1 (10-5)",1,"tsukitaoshi",12231,"J4w","Kiribayama","1-3 (7-8)",0
"2019.09",4,12231,"J4w","Kiribayama","1-3 (7-8)",0,"tsukitaoshi",11855,"J2e","Takanosho","3-1 (10-5)",1
"2019.09",4,11785,"J2w","Chiyoshoma","2-2 (7-8)",0,"oshidashi",12425,"J4e","Yago","3-1 (8-7)",1
"2019.09",4,12425,"J4e","Yago","3-1 (8-7)",1,"oshidashi",11785,"J2w","Chiyoshoma","2-2 (7-8)",0
"2019.09",4,7240,"J1e","Chiyomaru","3-1 (8-7)",1,"hatakikomi",12370,"J3w","Wakatakakage","1-3 (9-6)",0
"2019.09",4,12370,"J3w","Wakatakakage","1-3 (9-6)",0,"hatakikomi",7240,"J1e","Chiyomaru","3-1 (8-7)",1
"2019.09",4,11726,"J3e","Tokushoryu","1-3 (8-7)",1,"uwatedashinage",12273,"J1w","Daiamami","2-2 (6-9)",0
"2019.09",4,12273,"J1w","Daiamami","2-2 (6-9)",0,"uwatedashinage",11726,"J3e","Tokushoryu","1-3 (8-7)",1
"2019.09",4,11723,"M15w","Azumaryu","3-1 (6-9)",0,"oshidashi",12077,"M17e","Takagenji","1-3 (4-11)",1
"2019.09",4,12077,"M17e","Takagenji","1-3 (4-11)",1,"oshidashi",11723,"M15w","Azumaryu","3-1 (6-9)",0
"2019.09",4,12113,"M14e","Tsurugisho","2-2 (10-5)",0,"tsukiotoshi",12292,"M16e","Yutakayama","3-1 (10-5)",1
"2019.09",4,12292,"M16e","Yutakayama","3-1 (10-5)",1,"tsukiotoshi",12113,"M14e","Tsurugisho","2-2 (10-5)",0
"2019.09",4,6473,"M16w","Tochiozan","2-2 (6-9)",1,"oshidashi",11845,"M13e","Kagayaki","2-2 (6-9)",0
"2019.09",4,11845,"M13e","Kagayaki","2-2 (6-9)",0,"oshidashi",6473,"M16w","Tochiozan","2-2 (6-9)",1
"2019.09",4,6596,"M13w","Nishikigi","2-2 (6-9)",0,"oshidashi",12051,"M15e","Ishiura","3-1 (8-7)",1
"2019.09",4,12051,"M15e","Ishiura","3-1 (8-7)",1,"oshidashi",6596,"M13w","Nishikigi","2-2 (6-9)",0
"2019.09",4,1227,"M14w","Toyonoshima","1-3 (1-9-5)",1,"katasukashi",12040,"M12w","Daishoho","0-4 (5-10)",0
"2019.09",4,12040,"M12w","Daishoho","0-4 (5-10)",0,"katasukashi",1227,"M14w","Toyonoshima","1-3 (1-9-5)",1
"2019.09",4,6614,"M12e","Shohozan","2-2 (9-6)",1,"abisetaoshi",12412,"M11w","Enho","3-1 (9-6)",0
"2019.09",4,12412,"M11w","Enho","3-1 (9-6)",0,"abisetaoshi",6614,"M12e","Shohozan","2-2 (9-6)",1
"2019.09",4,11946,"M10w","Meisei","3-1 (10-5)",1,"oshidashi",12043,"M11e","Onosho","1-3 (9-6)",0
"2019.09",4,12043,"M11e","Onosho","1-3 (9-6)",0,"oshidashi",11946,"M10w","Meisei","3-1 (10-5)",1
"2019.09",4,2879,"M10e","Sadanoumi","1-3 (8-7)",0,"tsukidashi",9079,"M9w","Kotoyuki","2-2 (9-6)",1
"2019.09",4,9079,"M9w","Kotoyuki","2-2 (9-6)",1,"tsukidashi",2879,"M10e","Sadanoumi","1-3 (8-7)",0
"2019.09",4,6463,"M8e","Okinoumi","4-0 (11-4)",1,"kotenage",11728,"M8w","Takarafuji","2-2 (9-6)",0
"2019.09",4,11728,"M8w","Takarafuji","2-2 (9-6)",0,"kotenage",6463,"M8e","Okinoumi","4-0 (11-4)",1
"2019.09",4,7153,"M7w","Kotoeko","1-3 (7-8)",1,"oshidashi",11868,"M9e","Terutsuyoshi","1-3 (4-11)",0
"2019.09",4,11868,"M9e","Terutsuyoshi","1-3 (4-11)",0,"oshidashi",7153,"M7w","Kotoeko","1-3 (7-8)",1
"2019.09",4,1226,"M7e","Kotoshogiku","2-2 (6-9)",1,"yorikiri",11934,"M5e","Chiyotairyu","1-3 (2-13)",0
"2019.09",4,11934,"M5e","Chiyotairyu","1-3 (2-13)",0,"yorikiri",1226,"M7e","Kotoshogiku","2-2 (6-9)",1
"2019.09",4,6594,"M5w","Ryuden","2-2 (7-8)",0,"yorikiri",11784,"M6w","Myogiryu","3-1 (8-5-2)",1
"2019.09",4,11784,"M6w","Myogiryu","3-1 (8-5-2)",1,"yorikiri",6594,"M5w","Ryuden","2-2 (7-8)",0
"2019.09",4,12024,"M6e","Shimanoumi","1-3 (5-10)",0,"yorikiri",12130,"M4w","Shodai","2-2 (3-12)",1
"2019.09",4,12130,"M4w","Shodai","2-2 (3-12)",1,"yorikiri",12024,"M6e","Shimanoumi","1-3 (5-10)",0
"2019.09",4,5944,"M4e","Tamawashi","2-2 (7-8)",0,"tsukidashi",11985,"M3e","Daieisho","1-3 (8-7)",1
"2019.09",4,11985,"M3e","Daieisho","1-3 (8-7)",1,"tsukidashi",5944,"M4e","Tamawashi","2-2 (7-8)",0
"2019.09",4,12055,"K1w","Endo","3-1 (8-7)",1,"yorikiri",12291,"M2w","Asanoyama","2-2 (10-5)",0
"2019.09",4,12291,"M2w","Asanoyama","2-2 (10-5)",0,"yorikiri",12055,"K1w","Endo","3-1 (8-7)",1
"2019.09",4,11786,"M1w","Aoiyama","0-4 (5-10)",0,"oshidashi",12210,"S1e","Mitakeumi","3-1 (12-3)",1
"2019.09",4,12210,"S1e","Mitakeumi","3-1 (12-3)",1,"oshidashi",11786,"M1w","Aoiyama","0-4 (5-10)",0
"2019.09",4,12191,"S1w","Takakeisho","4-0 (12-3)",1,"oshidashi",12427,"M3w","Tomokaze","2-2 (7-8)",0
"2019.09",4,12427,"M3w","Tomokaze","2-2 (7-8)",0,"oshidashi",12191,"S1w","Takakeisho","4-0 (12-3)",1
"2019.09",4,6468,"O1w","Goeido","3-1 (10-5)",1,"oshidashi",12239,"M1e","Hokutofuji","1-3 (9-6)",0
"2019.09",4,12239,"M1e","Hokutofuji","1-3 (9-6)",0,"oshidashi",6468,"O1w","Goeido","3-1 (10-5)",1
"2019.09",4,6599,"O2e","Tochinoshin","1-3 (6-9)",0,"hansoku",12094,"K1e","Abi","3-1 (9-6)",1
"2019.09",4,12094,"K1e","Abi","3-1 (9-6)",1,"hansoku",6599,"O2e","Tochinoshin","1-3 (6-9)",0
"2019.09",4,1219,"Y1e","Kakuryu","4-0 (4-4-7)",1,"katasukashi",12107,"M2e","Ichinojo","1-3 (1-4-10)",0
"2019.09",4,12107,"M2e","Ichinojo","1-3 (1-4-10)",0,"katasukashi",1219,"Y1e","Kakuryu","4-0 (4-4-7)",1
"2019.09",5,6491,"J12w","Ikioi","3-2 (12-3)",1,"yoritaoshi",12285,"J14e","Asagyokusei","2-3 (5-10)",0
"2019.09",5,12285,"J14e","Asagyokusei","2-3 (5-10)",0,"yoritaoshi",6491,"J12w","Ikioi","3-2 (12-3)",1
"2019.09",5,6559,"J12e","Seiro","1-4 (2-7-6)",0,"oshidashi",12075,"J14w","Kaisho","2-3 (8-7)",1
"2019.09",5,12075,"J14w","Kaisho","2-3 (8-7)",1,"oshidashi",6559,"J12e","Seiro","1-4 (2-7-6)",0
"2019.09",5,12270,"J11e","Kotonowaka","4-1 (9-6)",1,"yoritaoshi",12470,"J13w","Kizakiumi","3-2 (8-7)",0
"2019.09",5,12470,"J13w","Kizakiumi","3-2 (8-7)",0,"yoritaoshi",12270,"J11e","Kotonowaka","4-1 (9-6)",1
"2019.09",5,6572,"J10e","Gagamaru","3-2 (6-9)",1,"oshidashi",12255,"J11w","Chiyonoumi","1-4 (2-13)",0
"2019.09",5,12255,"J11w","Chiyonoumi","1-4 (2-13)",0,"oshidashi",6572,"J10e","Gagamaru","3-2 (6-9)",1
"2019.09",5,7111,"J13e","Irodori","1-4 (6-9)",0,"oshidashi",8899,"J9w","Kyokutaisei","4-1 (9-6)",1
"2019.09",5,8899,"J9w","Kyokutaisei","4-1 (9-6)",1,"oshidashi",7111,"J13e","Irodori","1-4 (6-9)",0
"2019.09",5,12203,"J8w","Tobizaru","2-3 (6-9)",1,"hatakikomi",12362,"J9e","Ichiyamamoto","1-4 (9-6)",0
"2019.09",5,12362,"J9e","Ichiyamamoto","1-4 (9-6)",0,"hatakikomi",12203,"J8w","Tobizaru","2-3 (6-9)",1
"2019.09",5,4980,"J10w","Sokokurai","3-2 (8-7)",0,"yorikiri",6753,"J8e","Kaisei","3-2 (9-6)",1
"2019.09",5,6753,"J8e","Kaisei","3-2 (9-6)",1,"yorikiri",4980,"J10w","Sokokurai","3-2 (8-7)",0
"2019.09",5,7239,"J7e","Kyokushuho","4-1 (7-8)",1,"yorikiri",12406,"J6e","Mitoryu","3-2 (6-9)",0
"2019.09",5,12406,"J6e","Mitoryu","3-2 (6-9)",0,"yorikiri",7239,"J7e","Kyokushuho","4-1 (7-8)",1
"2019.09",5,12026,"J6w","Hidenoumi","2-3 (9-6)",0,"yorikiri",12231,"J4w","Kiribayama","2-3 (7-8)",1
"2019.09",5,12231,"J4w","Kiribayama","2-3 (7-8)",1,"yorikiri",12026,"J6w","Hidenoumi","2-3 (9-6)",0
"2019.09",5,12144,"J5e","Daishomaru","2-3 (10-5)",0,"yorikiri",12425,"J4e","Yago","4-1 (8-7)",1
"2019.09",5,12425,"J4e","Yago","4-1 (8-7)",1,"yorikiri",12144,"J5e","Daishomaru","2-3 (10-5)",0
"2019.09",5,11855,"J2e","Takanosho","4-1 (10-5)",1,"katasukashi",12370,"J3w","Wakatakakage","1-4 (9-6)",0
"2019.09",5,12370,"J3w","Wakatakakage","1-4 (9-6)",0,"katasukashi",11855,"J2e","Takanosho","4-1 (10-5)",1
"2019.09",5,11785,"J2w","Chiyoshoma","3-2 (7-8)",1,"yorikiri",12273,"J1w","Daiamami","2-3 (6-9)",0
"2019.09",5,12273,"J1w","Daiamami","2-3 (6-9)",0,"yorikiri",11785,"J2w","Chiyoshoma","3-2 (7-8)",1
"2019.09",5,7240,"J1e","Chiyomaru","3-2 (8-7)",0,"oshidashi",11726,"J3e","Tokushoryu","2-3 (8-7)",1
"2019.09",5,11726,"J3e","Tokushoryu","2-3 (8-7)",1,"oshidashi",7240,"J1e","Chiyomaru","3-2 (8-7)",0
"2019.09",5,12051,"M15e","Ishiura","4-1 (8-7)",1,"okuridashi",12077,"M17e","Takagenji","1-4 (4-11)",0
"2019.09",5,12077,"M17e","Takagenji","1-4 (4-11)",0,"okuridashi",12051,"M15e","Ishiura","4-1 (8-7)",1
"2019.09",5,1227,"M14w","Toyonoshima","1-4 (1-9-5)",0,"oshidashi",6473,"M16w","Tochiozan","3-2 (6-9)",1
"2019.09",5,6473,"M16w","Tochiozan","3-2 (6-9)",1,"oshidashi",1227,"M14w","Toyonoshima","1-4 (1-9-5)",0
"2019.09",5,11723,"M15w","Azumaryu","3-2 (6-9)",0,"yorikiri",12113,"M14e","Tsurugisho","3-2 (10-5)",1
"2019.09",5,12113,"M14e","Tsurugisho","3-2 (10-5)",1,"yorikiri",11723,"M15w","Azumaryu","3-2 (6-9)",0
"2019.09",5,11845,"M13e","Kagayaki","3-2 (6-9)",1,"yorikiri",12292,"M16e","Yutakayama","3-2 (10-5)",0
"2019.09",5,12292,"M16e","Yutakayama","3-2 (10-5)",0,"yorikiri",11845,"M13e","Kagayaki","3-2 (6-9)",1
"2019.09",5,6596,"M13w","Nishikigi","2-3 (6-9)",0,"yorikiri",6614,"M12e","Shohozan","3-2 (9-6)",1
"2019.09",5,6614,"M12e","Shohozan","3-2 (9-6)",1,"yorikiri",6596,"M13w","Nishikigi","2-3 (6-9)",0
"2019.09",5,12040,"M12w","Daishoho","0-5 (5-10)",0,"tsukiotoshi",12412,"M11w","Enho","4-1 (9-6)",1
"2019.09",5,12412,"M11w","Enho","4-1 (9-6)",1,"tsukiotoshi",12040,"M12w","Daishoho","0-5 (5-10)",0
"2019.09",5,11868,"M9e","Terutsuyoshi","1-4 (4-11)",0,"hatakikomi",12043,"M11e","Onosho","2-3 (9-6)",1
"2019.09",5,12043,"M11e","Onosho","2-3 (9-6)",1,"hatakikomi",11868,"M9e","Terutsuyoshi","1-4 (4-11)",0
"2019.09",5,11728,"M8w","Takarafuji","2-3 (9-6)",0,"katasukashi",11946,"M10w","Meisei","4-1 (10-5)",1
"2019.09",5,11946,"M10w","Meisei","4-1 (10-5)",1,"katasukashi",11728,"M8w","Takarafuji","2-3 (9-6)",0
"2019.09",5,6463,"M8e","Okinoumi","5-0 (11-4)",1,"hatakikomi",9079,"M9w","Kotoyuki","2-3 (9-6)",0
"2019.09",5,9079,"M9w","Kotoyuki","2-3 (9-6)",0,"hatakikomi",6463,"M8e","Okinoumi","5-0 (11-4)",1
"2019.09",5,2879,"M10e","Sadanoumi","2-3 (8-7)",1,"yorikiri",7153,"M7w","Kotoeko","1-4 (7-8)",0
"2019.09",5,7153,"M7w","Kotoeko","1-4 (7-8)",0,"yorikiri",2879,"M10e","Sadanoumi","2-3 (8-7)",1
"2019.09",5,1226,"M7e","Kotoshogiku","3-2 (6-9)",1,"yorikiri",6594,"M5w","Ryuden","2-3 (7-8)",0
"2019.09",5,6594,"M5w","Ryuden","2-3 (7-8)",0,"yorikiri",1226,"M7e","Kotoshogiku","3-2 (6-9)",1
"2019.09",5,11934,"M5e","Chiyotairyu","1-4 (2-13)",0,"oshidashi",12024,"M6e","Shimanoumi","2-3 (5-10)",1
"2019.09",5,12024,"M6e","Shimanoumi","2-3 (5-10)",1,"oshidashi",11934,"M5e","Chiyotairyu","1-4 (2-13)",0
"2019.09",5,11784,"M6w","Myogiryu","4-1 (8-5-2)",1,"yorikiri",12130,"M4w","Shodai","2-3 (3-12)",0
"2019.09",5,12130,"M4w","Shodai","2-3 (3-12)",0,"yorikiri",11784,"M6w","Myogiryu","4-1 (8-5-2)",1
"2019.09",5,5944,"M4e","Tamawashi","3-2 (7-8)",1,"fusen",12107,"M2e","Ichinojo","1-4 (1-4-10)",0
"2019.09",5,12107,"M2e","Ichinojo","1-4 (1-4-10)",0,"fusen",5944,"M4e","Tamawashi","3-2 (7-8)",1
"2019.09",5,11786,"M1w","Aoiyama","0-5 (5-10)",0,"oshidashi",12055,"K1w","Endo","4-1 (8-7)",1
"2019.09",5,12055,"K1w","Endo","4-1 (8-7)",1,"oshidashi",11786,"M1w","Aoiyama","0-5 (5-10)",0
"2019.09",5,12191,"S1w","Takakeisho","5-0 (12-3)",1,"tsukiotoshi",12239,"M1e","Hokutofuji","1-4 (9-6)",0
"2019.09",5,12239,"M1e","Hokutofuji","1-4 (9-6)",0,"tsukiotoshi",12191,"S1w","Takakeisho","5-0 (12-3)",1
"2019.09",5,12094,"K1e","Abi","3-2 (9-6)",0,"tsukiotoshi",12210,"S1e","Mitakeumi","4-1 (12-3)",1
"2019.09",5,12210,"S1e","Mitakeumi","4-1 (12-3)",1,"tsukiotoshi",12094,"K1e","Abi","3-2 (9-6)",0
"2019.09",5,6599,"O2e","Tochinoshin","2-3 (6-9)",1,"hatakikomi",12427,"M3w","Tomokaze","2-3 (7-8)",0
"2019.09",5,12427,"M3w","Tomokaze","2-3 (7-8)",0,"hatakikomi",6599,"O2e","Tochinoshin","2-3 (6-9)",1
"2019.09",5,6468,"O1w","Goeido","4-1 (10-5)",1,"hikiotoshi",11985,"M3e","Daieisho","1-4 (8-7)",0
"2019.09",5,11985,"M3e","Daieisho","1-4 (8-7)",0,"hikiotoshi",6468,"O1w","Goeido","4-1 (10-5)",1
"2019.09",5,1219,"Y1e","Kakuryu","4-1 (4-4-7)",0,"yorikiri",12291,"M2w","Asanoyama","3-2 (10-5)",1
"2019.09",5,12291,"M2w","Asanoyama","3-2 (10-5)",1,"yorikiri",1219,"Y1e","Kakuryu","4-1 (4-4-7)",0
"2019.09",6,11918,"Ms2e","Akua","3-1 (6-1)",1,"hatakikomi",12470,"J13w","Kizakiumi","3-3 (8-7)",0
"2019.09",6,12470,"J13w","Kizakiumi","3-3 (8-7)",0,"hatakikomi",11918,"Ms2e","Akua","3-1 (6-1)",1
"2019.09",6,6491,"J12w","Ikioi","4-2 (12-3)",1,"shitatenage",12075,"J14w","Kaisho","2-4 (8-7)",0
"2019.09",6,12075,"J14w","Kaisho","2-4 (8-7)",0,"shitatenage",6491,"J12w","Ikioi","4-2 (12-3)",1
"2019.09",6,12270,"J11e","Kotonowaka","5-1 (9-6)",1,"oshidashi",12285,"J14e","Asagyokusei","2-4 (5-10)",0
"2019.09",6,12285,"J14e","Asagyokusei","2-4 (5-10)",0,"oshidashi",12270,"J11e","Kotonowaka","5-1 (9-6)",1
"2019.09",6,7111,"J13e","Irodori","2-4 (6-9)",1,"oshidashi",12255,"J11w","Chiyonoumi","1-5 (2-13)",0
